number,title,state,created_at,updated_at,closed_at,merged_at,user,labels,label_names,label_count,has_labels,body_length,is_draft,month
4844,chore(deps-dev): bump the eslint group in /frontend with 6 updates,closed,2024-11-08 14:51:46+00:00,2024-11-11 09:22:19+00:00,2024-11-11 09:22:15+00:00,,dependabot[bot],"[{'name': 'dependencies', 'color': '0366d6', 'description': 'Pull requests that update a dependency file'}]",['dependencies'],1,True,65535,False,2024-11
4843,Update openhands-resolver.yml to remove issue number,closed,2024-11-08 13:58:38+00:00,2024-11-08 15:13:58+00:00,2024-11-08 15:13:57+00:00,2024-11-08 15:13:57+00:00,neubig,[],['[NO LABEL]'],0,False,748,False,2024-11
4840,Make trajectories_path support file path,closed,2024-11-08 06:01:51+00:00,2024-11-08 06:26:13+00:00,2024-11-08 06:26:12+00:00,2024-11-08 06:26:12+00:00,li-boxuan,[],['[NO LABEL]'],0,False,1081,False,2024-11
4837,Adds missing localization and translation to spanish,closed,2024-11-08 01:50:12+00:00,2024-11-08 07:33:20+00:00,2024-11-08 07:33:19+00:00,2024-11-08 07:33:19+00:00,danicruz0415,[],['[NO LABEL]'],0,False,173,False,2024-11
4834,fixes for upcoming changes to remote API,closed,2024-11-07 19:46:42+00:00,2024-11-11 19:51:16+00:00,2024-11-11 19:51:15+00:00,2024-11-11 19:51:15+00:00,rbren,[],['[NO LABEL]'],0,False,914,False,2024-11
4833,UX: Show a loading indicator when downloading a zip,closed,2024-11-07 18:13:05+00:00,2024-11-08 07:28:20+00:00,2024-11-08 07:28:18+00:00,2024-11-08 07:28:18+00:00,tofarr,[],['[NO LABEL]'],0,False,924,False,2024-11
4832,"Fix issue #4830: [Bug]: Copy-paste into the ""What do you want to build?"" bar doesn't work",closed,2024-11-07 18:06:03+00:00,2024-11-08 05:20:45+00:00,2024-11-08 05:20:44+00:00,2024-11-08 05:20:44+00:00,openhands-agent,[],['[NO LABEL]'],0,False,659,False,2024-11
4831,Fix issue #4828: [Bug]: Chat interface empty state flickers for a brief moment until messages load,closed,2024-11-07 17:58:13+00:00,2024-11-14 17:10:04+00:00,2024-11-14 17:09:59+00:00,,openhands-agent,[],['[NO LABEL]'],0,False,639,False,2024-11
4829,fix(frontend): Remove runtime indicator,closed,2024-11-07 17:50:54+00:00,2024-11-07 18:38:01+00:00,2024-11-07 18:37:59+00:00,2024-11-07 18:37:59+00:00,amanape,[],['[NO LABEL]'],0,False,763,False,2024-11
4826,fix(agent controller): misplaced runtime.connect that cause swebench workspace to fail,closed,2024-11-07 16:08:53+00:00,2024-11-07 17:51:10+00:00,2024-11-07 17:50:33+00:00,2024-11-07 17:50:33+00:00,xingyaoww,[],['[NO LABEL]'],0,False,1187,False,2024-11
4825,fix(RemoteRuntime): add retry for pod status after /start,closed,2024-11-07 15:49:23+00:00,2024-11-07 16:22:48+00:00,2024-11-07 16:22:47+00:00,2024-11-07 16:22:47+00:00,xingyaoww,[],['[NO LABEL]'],0,False,951,False,2024-11
4824,chore(deps): bump the version-all group across 1 directory with 20 updates,closed,2024-11-07 15:02:33+00:00,2024-11-08 15:32:03+00:00,2024-11-08 15:32:01+00:00,,dependabot[bot],"[{'name': 'python', 'color': '2b67c6', 'description': 'Pull requests that update Python code'}, {'name': 'dependencies', 'color': '0366d6', 'description': 'Pull requests that update a dependency file'}]","['python', 'dependencies']",2,True,65535,False,2024-11
4823,chore(deps-dev): bump the eslint group in /frontend with 6 updates,closed,2024-11-07 14:31:03+00:00,2024-11-07 17:10:11+00:00,2024-11-07 17:10:07+00:00,,dependabot[bot],"[{'name': 'dependencies', 'color': '0366d6', 'description': 'Pull requests that update a dependency file'}]",['dependencies'],1,True,65535,False,2024-11
4822,Fix issue #4820: [Bug]: litellm doesn't support function calling model from OpenRouter. bug cause codeactagent couldn't interact with  internet solely without ask  browser agent  for  help  ,closed,2024-11-07 14:11:11+00:00,2024-11-25 16:26:28+00:00,2024-11-25 16:26:27+00:00,2024-11-25 16:26:27+00:00,openhands-agent,[],['[NO LABEL]'],0,False,962,False,2024-11
4821,Fix issue #4819: [Bug]: Logs are not printed out in headless command line mode,closed,2024-11-07 14:02:20+00:00,2024-11-27 23:26:46+00:00,2024-11-27 23:26:45+00:00,,openhands-agent,[],['[NO LABEL]'],0,False,591,True,2024-11
4818,fix(frontend): Fix Jupyter tab overflow,closed,2024-11-07 13:38:25+00:00,2024-11-07 14:48:12+00:00,2024-11-07 14:48:10+00:00,2024-11-07 14:48:10+00:00,amanape,[],['[NO LABEL]'],0,False,1527,False,2024-11
4816,feat(frontend): Cache request data,closed,2024-11-07 11:47:19+00:00,2024-11-07 14:53:36+00:00,2024-11-07 14:53:34+00:00,2024-11-07 14:53:34+00:00,amanape,[],['[NO LABEL]'],0,False,1466,False,2024-11
4814,Create main.py,closed,2024-11-07 07:35:00+00:00,2024-11-07 08:05:16+00:00,2024-11-07 08:05:16+00:00,,arsicoder,[],['[NO LABEL]'],0,False,389,False,2024-11
4813,Fix issue #4583: [Bug]: Unable to pull the full SWE-Bench test set,closed,2024-11-07 03:12:01+00:00,2024-11-07 14:35:22+00:00,2024-11-07 14:35:21+00:00,2024-11-07 14:35:20+00:00,xingyaoww,[],['[NO LABEL]'],0,False,866,False,2024-11
4812,chore(deps): bump the version-all group across 1 directory with 20 updates,closed,2024-11-07 03:11:31+00:00,2024-11-07 15:02:39+00:00,2024-11-07 15:02:37+00:00,,dependabot[bot],"[{'name': 'python', 'color': '2b67c6', 'description': 'Pull requests that update Python code'}, {'name': 'dependencies', 'color': '0366d6', 'description': 'Pull requests that update a dependency file'}]","['python', 'dependencies']",2,True,65535,False,2024-11
4810,Fix issue #4809: [Bug]: Model does not support image upload when usin…,closed,2024-11-07 01:52:15+00:00,2024-11-07 02:28:17+00:00,2024-11-07 02:28:16+00:00,2024-11-07 02:28:16+00:00,xingyaoww,[],['[NO LABEL]'],0,False,850,False,2024-11
4807,(feat): Prompt engineering to remind o1 to generate a patch,closed,2024-11-06 23:38:12+00:00,2024-11-08 23:15:05+00:00,2024-11-08 03:10:19+00:00,2024-11-08 03:10:19+00:00,AlexCuadron,[],['[NO LABEL]'],0,False,615,False,2024-11
4806,chore(deps): bump the version-all group across 1 directory with 20 updates,closed,2024-11-06 22:36:53+00:00,2024-11-07 03:11:36+00:00,2024-11-07 03:11:34+00:00,,dependabot[bot],"[{'name': 'python', 'color': '2b67c6', 'description': 'Pull requests that update Python code'}, {'name': 'dependencies', 'color': '0366d6', 'description': 'Pull requests that update a dependency file'}]","['python', 'dependencies']",2,True,65535,False,2024-11
4802,Fix: Buffering zip downloads to files rather than holding in memory,closed,2024-11-06 20:40:21+00:00,2024-11-07 17:24:34+00:00,2024-11-07 17:24:31+00:00,2024-11-07 17:24:31+00:00,tofarr,[],['[NO LABEL]'],0,False,693,False,2024-11
4801,"Revert ""Feature: Add ability to reconnect websockets""",closed,2024-11-06 20:32:57+00:00,2024-11-07 01:56:40+00:00,2024-11-07 01:56:39+00:00,2024-11-07 01:56:39+00:00,enyst,[],['[NO LABEL]'],0,False,3551,False,2024-11
4800,Fix - terminal not working,closed,2024-11-06 19:50:43+00:00,2024-11-06 20:38:44+00:00,2024-11-06 20:34:43+00:00,2024-11-06 20:34:43+00:00,tofarr,[],['[NO LABEL]'],0,False,931,False,2024-11
4799,fix(agent): not default to /repo path,closed,2024-11-06 19:43:50+00:00,2024-11-06 20:21:43+00:00,2024-11-06 20:21:42+00:00,2024-11-06 20:21:42+00:00,xingyaoww,[],['[NO LABEL]'],0,False,752,False,2024-11
4798,feat(posthog): Emit useful events,closed,2024-11-06 19:28:28+00:00,2024-11-07 16:16:34+00:00,2024-11-07 16:16:33+00:00,2024-11-07 16:16:33+00:00,amanape,[],['[NO LABEL]'],0,False,1211,False,2024-11
4796,Fix init order in the agent controller,closed,2024-11-06 18:30:24+00:00,2024-11-07 02:27:53+00:00,2024-11-06 22:44:12+00:00,2024-11-06 22:44:12+00:00,enyst,[],['[NO LABEL]'],0,False,1720,False,2024-11
4795,Fix issue #4776: [Bug]: Files are not uploaded to the environment (SWE-Bench),closed,2024-11-06 18:30:07+00:00,2024-11-06 19:05:07+00:00,2024-11-06 19:05:07+00:00,2024-11-06 19:05:07+00:00,openhands-agent,[],['[NO LABEL]'],0,False,823,False,2024-11
4794,feat(posthog): Identify users logged in with GitHub,closed,2024-11-06 18:20:09+00:00,2024-11-07 08:37:08+00:00,2024-11-07 08:37:07+00:00,2024-11-07 08:37:07+00:00,amanape,[],['[NO LABEL]'],0,False,940,False,2024-11
4793,feat: give descriptive name to downloaded zip file,closed,2024-11-06 18:14:32+00:00,2024-11-25 21:20:13+00:00,2024-11-25 21:20:13+00:00,,anthonymonaco1,[],['[NO LABEL]'],0,False,751,True,2024-11
4792,Update leftover versions,closed,2024-11-06 16:52:00+00:00,2024-11-06 17:21:39+00:00,2024-11-06 17:21:38+00:00,2024-11-06 17:21:38+00:00,mamoodi,[],['[NO LABEL]'],0,False,1013,False,2024-11
4791,chore(deps): bump the version-all group across 1 directory with 19 updates,closed,2024-11-06 15:02:49+00:00,2024-11-06 22:35:02+00:00,2024-11-06 22:35:00+00:00,,dependabot[bot],"[{'name': 'python', 'color': '2b67c6', 'description': 'Pull requests that update Python code'}, {'name': 'dependencies', 'color': '0366d6', 'description': 'Pull requests that update a dependency file'}]","['python', 'dependencies']",2,True,65535,False,2024-11
4789,chore(deps): bump the docusaurus group in /docs with 7 updates,closed,2024-11-06 14:34:44+00:00,2024-11-06 15:44:35+00:00,2024-11-06 15:44:32+00:00,2024-11-06 15:44:32+00:00,dependabot[bot],"[{'name': 'dependencies', 'color': '0366d6', 'description': 'Pull requests that update a dependency file'}]",['dependencies'],1,True,65535,False,2024-11
4788,feat: Add message truncation to runtime observations,closed,2024-11-06 14:27:17+00:00,2024-11-26 16:27:44+00:00,2024-11-26 16:27:43+00:00,,xingyaoww,[],['[NO LABEL]'],0,False,1083,True,2024-11
4787,chore(deps-dev): bump the eslint group in /frontend with 6 updates,closed,2024-11-06 14:16:14+00:00,2024-11-06 15:44:45+00:00,2024-11-06 15:44:42+00:00,,dependabot[bot],"[{'name': 'dependencies', 'color': '0366d6', 'description': 'Pull requests that update a dependency file'}]",['dependencies'],1,True,65535,False,2024-11
4786,docs: update docker run cmd in readme.md,closed,2024-11-06 14:03:55+00:00,2024-11-14 16:20:15+00:00,2024-11-14 16:20:14+00:00,,Tomlili43,[],['[NO LABEL]'],0,False,477,False,2024-11
4785,ALL-677 fix(frontend) Truncate long CMD outputs to prevent UI freezing,closed,2024-11-06 12:52:17+00:00,2024-11-06 15:43:28+00:00,2024-11-06 15:43:26+00:00,2024-11-06 15:43:26+00:00,amanape,[],['[NO LABEL]'],0,False,903,False,2024-11
4784,Fix issue #4783: [Bug]: Tool call metadata should NOT be None when function calling is enabled,closed,2024-11-06 10:55:04+00:00,2024-11-07 08:33:10+00:00,2024-11-07 08:33:02+00:00,,openhands-agent,[],['[NO LABEL]'],0,False,725,True,2024-11
4782,Replace file editor with openhands-aci,closed,2024-11-06 09:31:30+00:00,2024-11-12 13:26:33+00:00,2024-11-12 13:26:33+00:00,2024-11-12 13:26:33+00:00,ryanhoangt,[],['[NO LABEL]'],0,False,578,False,2024-11
4781,Fix issue #4780: [Bug]: Initial query is not cleared after submission,closed,2024-11-06 09:22:26+00:00,2024-11-06 09:54:16+00:00,2024-11-06 09:54:15+00:00,2024-11-06 09:54:15+00:00,openhands-agent,[],['[NO LABEL]'],0,False,564,False,2024-11
4778,"fix(agent, browsing): too long tool description for openai",closed,2024-11-06 03:03:15+00:00,2024-11-07 16:11:11+00:00,2024-11-07 16:11:08+00:00,2024-11-07 16:11:08+00:00,xingyaoww,[],['[NO LABEL]'],0,False,1119,False,2024-11
4777,Adding PR number variable to openhands-resolver,closed,2024-11-06 02:00:14+00:00,2024-11-06 02:26:05+00:00,2024-11-06 02:26:04+00:00,2024-11-06 02:26:04+00:00,malhotra5,[],['[NO LABEL]'],0,False,456,False,2024-11
4775,"Fix issue #4774: [Bug]: ""Import Project"" button does not work as expected",closed,2024-11-06 00:29:47+00:00,2024-11-06 10:31:30+00:00,2024-11-06 10:31:30+00:00,,openhands-agent,[],['[NO LABEL]'],0,False,648,True,2024-11
4773,Support for VisualWebArena evaluation in OpenHands,closed,2024-11-06 00:15:59+00:00,2025-01-23 20:18:31+00:00,2025-01-23 20:18:30+00:00,2025-01-23 20:18:30+00:00,adityasoni9998,[],['[NO LABEL]'],0,False,562,False,2024-11
4772,Fix: Implement caching for clientLoader to prevent repeated calls,closed,2024-11-05 23:47:23+00:00,2024-11-06 17:51:11+00:00,2024-11-06 17:51:09+00:00,2024-11-06 17:51:09+00:00,rbren,[],['[NO LABEL]'],0,False,799,False,2024-11
4771,remove clientLoader refs,closed,2024-11-05 23:38:50+00:00,2024-11-07 17:35:29+00:00,2024-11-07 17:35:28+00:00,,rbren,[],['[NO LABEL]'],0,False,879,False,2024-11
4770,Handle GitHub API rate limits properly,closed,2024-11-05 23:19:28+00:00,2024-12-03 15:00:52+00:00,2024-11-07 16:29:31+00:00,,xingyaoww,[],['[NO LABEL]'],0,False,994,False,2024-11
4768,Reduce getConfig API calls by using parent route values,closed,2024-11-05 23:13:29+00:00,2024-11-07 17:35:07+00:00,2024-11-07 17:35:07+00:00,,rbren,[],['[NO LABEL]'],0,False,764,True,2024-11
4767,Retry on github auth failure,closed,2024-11-05 22:41:37+00:00,2024-11-07 16:57:07+00:00,2024-11-07 16:57:06+00:00,2024-11-07 16:57:06+00:00,rbren,[],['[NO LABEL]'],0,False,824,False,2024-11
4766,Remove extra calls to isAuthenticated,closed,2024-11-05 21:36:09+00:00,2024-11-05 22:09:45+00:00,2024-11-05 22:09:44+00:00,2024-11-05 22:09:44+00:00,rbren,[],['[NO LABEL]'],0,False,857,False,2024-11
4765,Bugfix: fix session close,closed,2024-11-05 18:35:46+00:00,2024-11-05 19:11:17+00:00,2024-11-05 19:11:16+00:00,2024-11-05 19:11:16+00:00,rbren,[],['[NO LABEL]'],0,False,892,False,2024-11
4764,chore(deps): bump the version-all group across 1 directory with 19 updates,closed,2024-11-05 17:35:43+00:00,2024-11-06 15:02:55+00:00,2024-11-06 15:02:53+00:00,,dependabot[bot],"[{'name': 'python', 'color': '2b67c6', 'description': 'Pull requests that update Python code'}, {'name': 'dependencies', 'color': '0366d6', 'description': 'Pull requests that update a dependency file'}]","['python', 'dependencies']",2,True,65535,False,2024-11
4762,feat: add drag & paste image support to ChatInput,closed,2024-11-05 16:50:05+00:00,2024-11-06 07:44:17+00:00,2024-11-06 07:44:16+00:00,2024-11-06 07:44:16+00:00,xingyaoww,[],['[NO LABEL]'],0,False,1104,False,2024-11
4761,chore: update browser message to be more human-readable in UI,closed,2024-11-05 16:33:25+00:00,2024-11-05 17:05:21+00:00,2024-11-05 17:05:20+00:00,2024-11-05 17:05:20+00:00,xingyaoww,[],['[NO LABEL]'],0,False,1069,False,2024-11
4760,Patch release 0.12.3,closed,2024-11-05 16:20:19+00:00,2024-11-05 16:53:10+00:00,2024-11-05 16:53:08+00:00,2024-11-05 16:53:08+00:00,mamoodi,[],['[NO LABEL]'],0,False,787,False,2024-11
4758,chore(deps): bump the version-all group across 1 directory with 19 updates,closed,2024-11-05 15:48:24+00:00,2024-11-05 17:35:49+00:00,2024-11-05 17:35:46+00:00,,dependabot[bot],"[{'name': 'python', 'color': '2b67c6', 'description': 'Pull requests that update Python code'}, {'name': 'dependencies', 'color': '0366d6', 'description': 'Pull requests that update a dependency file'}]","['python', 'dependencies']",2,True,65535,False,2024-11
4757,Fix issue #4756: [Documentation] When GITHUB_TOKEN is provided automatically through the UI,closed,2024-11-05 15:08:26+00:00,2024-11-05 15:50:40+00:00,2024-11-05 15:50:39+00:00,2024-11-05 15:50:39+00:00,openhands-agent,[],['[NO LABEL]'],0,False,514,False,2024-11
4755,chore(deps-dev): bump the eslint group in /frontend with 6 updates,closed,2024-11-05 14:38:53+00:00,2024-11-05 15:02:35+00:00,2024-11-05 15:02:31+00:00,,dependabot[bot],"[{'name': 'dependencies', 'color': '0366d6', 'description': 'Pull requests that update a dependency file'}]",['dependencies'],1,True,65535,False,2024-11
4753,Refactor: Shorter syntax.,closed,2024-11-05 13:29:03+00:00,2024-11-05 16:09:15+00:00,2024-11-05 16:09:14+00:00,2024-11-05 16:09:14+00:00,tofarr,[],['[NO LABEL]'],0,False,591,False,2024-11
4751,feat(frontend): Redirect user to app after a project upload or repo selection (and add e2e tests),closed,2024-11-05 11:11:54+00:00,2024-11-05 15:13:00+00:00,2024-11-05 15:12:58+00:00,2024-11-05 15:12:58+00:00,amanape,[],['[NO LABEL]'],0,False,875,False,2024-11
4750,Fix sandbox runtime container image inconsistency,closed,2024-11-05 07:07:27+00:00,2024-11-06 19:22:24+00:00,2024-11-06 19:22:24+00:00,,Likhithsai2580,[],['[NO LABEL]'],0,False,562,False,2024-11
4746,chore(deps): bump the version-all group across 1 directory with 18 updates,closed,2024-11-05 03:55:56+00:00,2024-11-05 15:46:47+00:00,2024-11-05 15:46:45+00:00,,dependabot[bot],"[{'name': 'python', 'color': '2b67c6', 'description': 'Pull requests that update Python code'}, {'name': 'dependencies', 'color': '0366d6', 'description': 'Pull requests that update a dependency file'}]","['python', 'dependencies']",2,True,65535,False,2024-11
4745,feat: add VSCode to OpenHands runtime and UI,closed,2024-11-05 03:49:41+00:00,2024-11-13 16:20:51+00:00,2024-11-13 16:20:49+00:00,2024-11-13 16:20:49+00:00,xingyaoww,[],['[NO LABEL]'],0,False,1071,False,2024-11
4744,Improve server error handling,closed,2024-11-05 03:11:32+00:00,2024-11-12 20:25:35+00:00,2024-11-12 20:25:32+00:00,,tofarr,[],['[NO LABEL]'],0,False,389,True,2024-11
4743,refactor: optimize error handling patterns,closed,2024-11-04 23:04:18+00:00,2024-11-26 04:02:44+00:00,2024-11-26 04:02:40+00:00,,tofarr,[],['[NO LABEL]'],0,False,1311,True,2024-11
4742,chore(deps): bump the version-all group across 1 directory with 18 updates,closed,2024-11-04 22:05:42+00:00,2024-11-05 03:56:02+00:00,2024-11-05 03:56:01+00:00,,dependabot[bot],"[{'name': 'python', 'color': '2b67c6', 'description': 'Pull requests that update Python code'}, {'name': 'dependencies', 'color': '0366d6', 'description': 'Pull requests that update a dependency file'}]","['python', 'dependencies']",2,True,65535,False,2024-11
4741,Release 0.12.2,closed,2024-11-04 20:45:37+00:00,2024-11-04 21:33:52+00:00,2024-11-04 21:33:50+00:00,2024-11-04 21:33:50+00:00,mamoodi,[],['[NO LABEL]'],0,False,753,False,2024-11
4740,"Fix issue #4739: '[Bug]: The agent doesn'""'""'t know its name'",closed,2024-11-04 20:32:26+00:00,2024-11-04 21:24:36+00:00,2024-11-04 21:24:36+00:00,2024-11-04 21:24:35+00:00,xingyaoww,[],['[NO LABEL]'],0,False,874,False,2024-11
4738,feat(llm): add new haiku into func calling support model,closed,2024-11-04 19:56:13+00:00,2024-11-04 22:38:01+00:00,2024-11-04 22:38:00+00:00,2024-11-04 22:38:00+00:00,xingyaoww,[],['[NO LABEL]'],0,False,814,False,2024-11
4737,feat(frontend): Chat interface empty state,closed,2024-11-04 19:51:24+00:00,2024-11-06 08:55:51+00:00,2024-11-06 08:55:50+00:00,2024-11-06 08:55:50+00:00,amanape,[],['[NO LABEL]'],0,False,1764,False,2024-11
4736,Fix issue #4735: Update msw mocks,closed,2024-11-04 16:16:46+00:00,2024-11-04 16:58:57+00:00,2024-11-04 16:58:56+00:00,2024-11-04 16:58:56+00:00,openhands-agent,[],['[NO LABEL]'],0,False,526,False,2024-11
4734,chore(deps): bump the version-all group across 1 directory with 17 updates,closed,2024-11-04 15:57:09+00:00,2024-11-04 16:18:00+00:00,2024-11-04 16:17:56+00:00,,dependabot[bot],"[{'name': 'dependencies', 'color': '0366d6', 'description': 'Pull requests that update a dependency file'}]",['dependencies'],1,True,65535,False,2024-11
4733,fix(frontend): Always return user is authed if mode is oss,closed,2024-11-04 15:49:31+00:00,2024-11-04 16:24:24+00:00,2024-11-04 16:24:23+00:00,2024-11-04 16:24:23+00:00,amanape,[],['[NO LABEL]'],0,False,877,False,2024-11
4732,chore(deps): bump the version-all group across 1 directory with 18 updates,closed,2024-11-04 15:15:53+00:00,2024-11-04 22:05:47+00:00,2024-11-04 22:05:45+00:00,,dependabot[bot],"[{'name': 'python', 'color': '2b67c6', 'description': 'Pull requests that update Python code'}, {'name': 'dependencies', 'color': '0366d6', 'description': 'Pull requests that update a dependency file'}]","['python', 'dependencies']",2,True,65535,False,2024-11
4731,chore(deps): bump the version-all group in /frontend with 12 updates,closed,2024-11-04 14:47:43+00:00,2024-11-04 15:56:31+00:00,2024-11-04 15:56:30+00:00,,dependabot[bot],"[{'name': 'dependencies', 'color': '0366d6', 'description': 'Pull requests that update a dependency file'}]",['dependencies'],1,True,30638,False,2024-11
